Kp,Ki,Kd,RiseTime,Overshoot,SettlingTime
50,180,1,0.15843001657025,22.6715307247489,1.65540972222772
50,180,1.5,0.16325725762551,19.2973499733371,1.69500536327963
50,180,2,0.167404022047273,16.5928170551511,1.73881442923197
50,180,2.5,0.1713334134955,14.3538363722818,1.78344904150222
50,180,3,0.175454257520508,12.4873230967405,1.82659923128274
50,180,3.5,0.179767550695801,11.0972538023251,1.86719071215267
50,180,4,0.184271124127176,9.99657758861112,1.90500401662358
50,180,4.5,0.188993305472205,9.12801483049968,1.94024094810613
50,180,5,0.193950197374504,8.51414493380782,1.97413635031475
50,200,0,0.156370108637349,32.2360488033226,2.12198370120817
50,200,0.5,0.148989152684349,29.7228400175523,1.91566000082756
50,200,1,0.154650245756705,25.6234084647769,1.92069744447415
50,200,1.5,0.159279802644315,22.0984124941515,1.67611719130101
50,200,2,0.163207205286719,19.1081384545136,1.71436201064477
50,200,2.5,0.166899392853175,16.7272397041484,1.75435264534166
50,200,3,0.170266905869818,14.7687131444044,1.79371346845145
50,200,3.5,0.173493314090136,13.1616865112421,1.8308727434335
50,200,4,0.177020429736366,11.8897160498333,1.86614558549367
50,200,4.5,0.18127721202187,10.9149343330203,1.89916726907711
50,200,5,0.185738338400312,10.1008206609168,1.93140886894448
60,0,0,0.150563032706666,15.4980260027485,1.65576849893107
60,0,0.5,0.145710541239124,12.4768440515478,1.48210855783213
60,0,1,0.148226042823916,10.039907752909,1.47829456431847
60,0,1.5,0.149714440828242,7.91369402450515,1.47144037776682
60,0,2,0.150531638037567,6.08443710042117,1.46155310443709
60,0,2.5,0.150579180333104,4.52217663367729,1.44361971029908
60,0,3,0.150048981429638,3.19107889337706,1.41577934281672
60,0,3.5,0.149016581799286,2.12066787349516,1.35808243679645
60,0,4,0.147613081218883,1.27561008053125,1.22321619198778
60,0,4.5,0.145824507420018,0.57926927845624,1.2299250927357
60,0,5,0.143715468447033,0.13575533426069,1.24325910421449
60,20,0,0.172071698682711,6.78395571277723,3.61960045780614
60,20,0.5,0.165368059051489,3.76073737996967,3.62422394992286
60,20,1,0.171927626161329,1.30800016184369,3.629027160537
60,20,1.5,0.178126221338923,0,3.6337051062263
60,20,2,0.184440609601812,0,3.63868393197745
60,20,2.5,0.191013523007823,0,3.6425193452739
60,20,3,0.198064266143233,0,3.64683547918438
60,20,3.5,0.205795949096925,0,3.65229264435118
60,20,4,0.216793531774295,0,3.65863271732383
60,20,4.5,0.23225052554314,0,3.66263686601604
60,20,5,0.248612559791952,0,3.66530544449591
60,40,0,0.173031808088075,7.26110585421396,3.11310015206359
60,40,0.5,0.167160549523823,4.19964383816223,3.11781488829902
60,40,1,0.174589150521758,1.61670840100414,3.12254834536589
60,40,1.5,0.181708883691903,0,3.12707856790505
60,40,2,0.189023905494504,0,3.13258713365762
60,40,2.5,0.19679032298364,0,3.135011472194
60,40,3,0.205154805994288,0,3.14238493157439
60,40,3.5,0.21813232270553,0,3.14642035968242
60,40,4,0.233790846705582,0,3.15023073216375
60,40,4.5,0.252146156515084,0,3.15652071848858
60,40,5,0.279172336005113,0,3.16175713964653
60,60,0,0.168456776337201,9.95722394998089,2.42364227943774
60,60,0.5,0.162177694042245,6.79919708684555,2.42196174687624
60,60,1,0.169169672161035,4.04923064343488,2.41990532854052
60,60,1.5,0.175842009950464,1.72117077735905,2.41803420553155
60,60,2,0.182592204612754,0.000134275151419949,2.41801253611641
60,60,2.5,0.189694132713419,0,2.41638116140278
60,60,3,0.197260414432907,0.000774455696972431,2.41892628858562
60,60,3.5,0.205478581141441,0.00216212295618412,2.41887261504077
60,60,4,0.216758974931631,0.000198554070163226,2.4188432759251
60,60,4.5,0.231326108499052,0.0037758361572271,2.41905460798811
60,60,5,0.246624534916718,0.000276712015634395,2.41857047553499
60,80,0,0.162604846277971,13.1366113500245,1.84437191119556
60,80,0.5,0.157807662859116,9.88417567608253,1.85137555037956
60,80,1,0.16370082451179,6.9611613566454,1.85766599586529
60,80,1.5,0.168574714655375,4.47590079778544,1.85344965884819
60,80,2,0.174449052239102,2.34789971956579,1.83973064475063
60,80,2.5,0.18063773958422,0.531341965189336,1.81173803317976
60,80,3,0.187145970008378,0.00210204735431319,1.77175309019462
60,80,3.5,0.194150492472121,0.00522317224240787,1.73322444565576
60,80,4,0.201784382445985,0.002524287093153,1.71852352093443
60,80,4.5,0.210082775213325,0.00559810297116048,1.72361579897692
60,80,5,0.221706565039495,0.00419365923536308,1.73714167798857
60,100,0,0.156517797179428,16.3182756957499,1.78651432142824
60,100,0.5,0.15363401773297,13.0041942580112,1.76312999931494
60,100,1,0.159236441440097,9.90950511614874,1.70949071943634
60,100,1.5,0.163840284084696,7.26940628404535,1.48417365605165
60,100,2,0.168150718666421,5.00246543851184,1.47098467096774
60,100,2.5,0.172316647008665,3.06086087466322,1.44219200240942
60,100,3,0.177704106673624,1.60430363280482,1.26099953488178
60,100,3.5,0.183661335516126,0.480746052383862,1.28696539906665
60,100,4,0.190123835829412,0.00704352922364926,1.32053019064927
60,100,4.5,0.197128353135963,0.0099327545278749,1.3645926131288
60,100,5,0.204718338291114,0.0115885477310451,1.41192285812666
60,120,0,0.151757982895485,19.3646177839007,1.76227983431773
60,120,0.5,0.149740008603065,16.0478146045636,1.71766660292384
60,120,1,0.155077156227504,12.7854047482865,1.52586865866168
60,120,1.5,0.159436258671631,9.99498616237375,1.53512620877489
60,120,2,0.163466208458472,7.59294232370069,1.54396328164728
60,120,2.5,0.167311327139195,5.52966330945084,1.5512780789517
60,120,3,0.170997293580777,3.98793772375279,1.55338237254345
60,120,3.5,0.174682450432913,2.76168600152178,1.54332576326252
60,120,4,0.179948462813163,1.94244623427338,1.27682764083541
60,120,4.5,0.185922503282354,1.54796593468411,1.30021304048739
60,120,5,0.19258433433275,1.39545444210476,1.32869196090573
60,140,0,0.149708106537182,22.2257844602006,1.75834777054331
60,140,0.5,0.146130434262839,18.9920260173259,1.70235849308098
60,140,1,0.151228276112058,15.5669068286397,1.55263957411518
60,140,1.5,0.155368154929858,12.6316597867556,1.57348290560354
60,140,2,0.159149830173059,10.099272238719,1.60131752607618
60,140,2.5,0.162712777375242,7.91857175977486,1.63284238997532
60,140,3,0.16608090586546,6.26238167386632,1.66963295226626
60,140,3.5,0.169406828092241,4.909815579676,1.70807493453427
60,140,4,0.172824885575789,3.9651137432495,1.74641876294815
60,140,4.5,0.176409597606235,3.36404656788585,1.78373231113828
60,140,5,0.182094923083759,3.0075049325635,1.818561534228
60,160,0,0.147638487227302,24.954217140517,1.76712727271701
60,160,0.5,0.142778823036475,21.8338301593168,1.72195588636421
60,160,1,0.147659820418824,18.2513618841923,1.56588162722619
60,160,1.5,0.151602395155075,15.1771091154935,1.59636135572345
60,160,2,0.155163085580373,12.5194644471182,1.63252572362296
60,160,2.5,0.15847629800867,10.2259251567234,1.67559728863518
60,160,3,0.161561114717135,8.42834774666585,1.72256757679051
60,160,3.5,0.164578234562264,6.97076519564443,1.76752045031349
60,160,4,0.167646784566717,5.88662086476499,1.80865019633885
60,160,4.5,0.170840977663072,5.11753866251083,1.84705404155499
60,160,5,0.174103766841835,4.60365730462515,1.88269653298586
60,180,0,0.145682835909785,27.4850027134585,1.78088832992235
60,180,0.5,0.139657398149284,24.573847359631,1.75444493042032
60,180,1,0.144340741898648,20.8394378487207,1.57197092131286
60,180,1.5,0.148104712991903,17.6320413007804,1.60297097824033
60,180,2,0.151467519780015,14.8542684713875,1.64151097880595
60,180,2.5,0.15455827708898,12.4525138098611,1.68457569020389
60,180,3,0.157395505394413,10.4847341284056,1.731142573889
60,180,3.5,0.160139170218021,8.95906264626922,1.77467996597308
60,180,4,0.162899818221642,7.72700401260062,1.81414888232602
60,180,4.5,0.165753571731089,6.80661245373615,1.85088035197623
60,180,5,0.168720545627932,6.13239459979549,1.88481577582669
60,200,0,0.143842045122422,29.7943310965224,1.98174557425918
60,200,0.5,0.136741705057473,27.2131147738101,1.78251809289796
60,200,1,0.141243923220019,23.3321270549443,1.70821774445312
60,200,1.5,0.144845411173707,19.9973991475622,1.601074506183
60,200,2,0.148030112688306,17.1045827828742,1.63757460126308
60,200,2.5,0.150921637820983,14.5991922419245,1.67815074802662
60,200,3,0.153538334575711,12.4343496390395,1.7212426544989
60,200,3.5,0.156036442157572,10.8476683974028,1.76164513540301
60,200,4,0.158528588319047,9.44827908301704,1.79874913524583
60,200,4.5,0.161084002431806,8.44916498408572,1.83311423076772
60,200,5,0.163786336628784,7.66275849910349,1.86577611360842
70,0,0,0.134464607455342,17.7803231016465,1.64824789984205
70,0,0.5,0.129856163672466,15.2382480713199,1.61245696911825
70,0,1,0.131101631607528,12.5170462064955,1.44318749555365
70,0,1.5,0.131943891150759,10.182596006219,1.43904146177752
70,0,2,0.132010444440493,8.17207805361586,1.43253573319469
70,0,2.5,0.131330144563056,6.48549379103152,1.4242238161135
70,0,3,0.130364693804198,5.04301229900852,1.41021638515954
70,0,3.5,0.129615719479601,3.78420136655084,1.39105692513961
70,0,4,0.128734285342704,2.70738001388704,1.35942706335467
70,0,4.5,0.127617197508963,1.83157107723741,1.19177781698096
70,0,5,0.126231447082755,1.1012534855104,1.19529659130286
70,20,0,0.149933658132988,10.3814452251369,3.45737155920406
70,20,0.5,0.145600481545068,7.92582546425284,3.4616445762172
70,20,1,0.14960268820131,5.2960478442506,3.4660636189881
70,20,1.5,0.152966357699181,3.02930903497864,3.47043911392104
70,20,2,0.15617830923561,1.0725665311166,3.47558805967294
70,20,2.5,0.159054858846169,0,3.47724129636792
70,20,3,0.161813340237289,0,3.48218759526644
70,20,3.5,0.164587995367986,0,3.48519076738507
70,20,4,0.167495183296686,0,3.4930493946657
70,20,4.5,0.170738852237632,0,3.49818853061483
70,20,5,0.174206467923283,0,3.50187599967455
70,40,0,0.151768500204612,10.1482975300644,3.11297317560039
70,40,0.5,0.147692434241418,7.62742749342085,3.11724499479002
70,40,1,0.152337815441151,4.91493521794262,3.12214387554855
70,40,1.5,0.15632153101677,2.56629276325038,3.12714000612345
70,40,2,0.160271309587111,0.53314730949765,3.13287569396386
70,40,2.5,0.163998649661944,0,3.13726805215968
70,40,3,0.167707980974726,0,3.14292861201155
70,40,3.5,0.171548266808041,0,3.14717752625172
70,40,4,0.175653272057152,0,3.15059830406695
70,40,4.5,0.183954186823894,0,3.15723719254796
70,40,5,0.193891597043717,0,3.16282369993487
70,60,0,0.148803505694575,11.9845576809619,2.51615099358188
70,60,0.5,0.145584807194836,9.38353363257201,2.52395336133676
70,60,1,0.150197619182278,6.5466118880888,2.52948654125223
70,60,1.5,0.154175182612258,4.08155653362117,2.53324991897655
70,60,2,0.158100881448984,1.94294738097947,2.53633174281296
70,60,2.5,0.161810234091166,0.097726310324231,2.54003377947642
70,60,3,0.165488389673162,0,2.54095354943264
70,60,3.5,0.169282776071825,2.71154412256891e-06,2.54346923785407
70,60,4,0.173324086955333,0,2.54707163236604
70,60,4.5,0.178888349022594,0.00310770004969818,2.55097468819818
70,60,5,0.188126834715472,0,2.55395992479814
70,80,0,0.144361196345926,14.39794884683,1.80970031707812
70,80,0.5,0.142403833020522,11.7422279489551,1.83331920472212
70,80,1,0.146803254941549,8.76925333675771,1.88474224302733
70,80,1.5,0.150592060293779,6.17958550904218,1.93199342693036
70,80,2,0.154303085381518,3.92837113655289,1.95698805654688
70,80,2.5,0.157764559830608,1.98174337369721,1.96752526165319
70,80,3,0.161155397234396,0.299875565750973,1.97286676454677
70,80,3.5,0.164618094086355,0.00412593263607874,1.97344805444489
70,80,4,0.16827657205395,0.000903555515052723,1.97160299336397
70,80,4.5,0.172280475857395,0.00586472745338629,1.96973265595206
70,80,5,0.176697708793306,0.00309795371145061,1.96670469105752
70,100,0,0.141369284107512,16.9055609256528,1.75161608612186
70,100,0.5,0.139106040382522,14.2414566710226,1.74502626685707
70,100,1,0.143262792513041,11.1301568991908,1.74000180447478
70,100,1.5,0.146834833781423,8.41366399469869,1.72512349804953
70,100,2,0.150304852070158,6.04836280261942,1.69260162878317
70,100,2.5,0.153487059723022,3.9991110578635,1.38901541403783
70,100,3,0.156558913119971,2.22450916323906,1.34179106716395
70,100,3.5,0.159658272416384,0.723930727995703,1.23630886613317
70,100,4,0.162902681455349,0.00575950212595711,1.2587369670091
70,100,4.5,0.166434295273782,0.00669975327012295,1.29813605336422
70,100,5,0.170323760123058,0.0045700100952617,1.37354681314368
70,120,0,0.139737793181581,19.370933129926,1.72577323363982
70,120,0.5,0.135949289227306,16.7387322047142,1.70933825462101
70,120,1,0.139875963237463,13.4892193971048,1.68324684458204
70,120,1.5,0.143242627616059,10.646537321423,1.45647415720665
70,120,2,0.146487784427166,8.16764874329636,1.45347019149622
70,120,2.5,0.149410406887297,6.01616164940659,1.44536052450855
70,120,3,0.152188386284741,4.14914836171192,1.4298209060011
70,120,3.5,0.154955897805747,2.62230525440408,1.39585962102791
70,120,4,0.157825625511634,1.44222917544905,1.23339458646114
70,120,4.5,0.160933951510442,0.54048131361788,1.2542422164604
70,120,5,0.164344637082399,0.0878650000449621,1.28027145471039
70,140,0,0.138107081207396,21.7623397941597,1.7126117288419
70,140,0.5,0.132983922282038,19.1937222373709,1.69199906303822
70,140,1,0.136700395422563,15.807296129724,1.64225261687287
70,140,1.5,0.139880249974739,12.8401046886824,1.48233954176748
70,140,2,0.142923415951419,10.2490622697344,1.48988619419884
70,140,2.5,0.145613954115296,7.99656086746843,1.49643260896326
70,140,3,0.148131065109527,6.03820586701795,1.50074200127195
70,140,3.5,0.150606065650191,4.46239909612931,1.50102270970483
70,140,4,0.153147880027386,3.2162114524779,1.49208369803468
70,140,4.5,0.155888643088495,2.24544030530462,1.45794453568262
70,140,5,0.158886605465373,1.63212517155182,1.24990513584573
70,160,0,0.136552561459937,24.0280872834344,1.70911611935458
70,160,0.5,0.13020534142865,21.596520522013,1.68767808341816
70,160,1,0.13373047872686,18.0749978901709,1.49007394042386
70,160,1.5,0.136741120936515,14.9854456179396,1.5023103426918
70,160,2,0.139603408429507,12.2841310890025,1.51833939993195
70,160,2.5,0.142087023400234,9.93226315186291,1.53870047738277
70,160,3,0.144372976104213,7.8840469891434,1.55921600627714
70,160,3.5,0.146590334645161,6.23728183563357,1.58491269754922
70,160,4,0.148845279857809,4.92785190231979,1.61090398934848
70,160,4.5,0.151266113381538,3.86847819746909,1.63707376544428
70,160,5,0.153907277116277,3.14942941415826,1.66308315943276
70,180,0,0.135071466910888,26.1546615797269,1.71208480214835
70,180,0.5,0.127597743877885,23.9451734039454,1.69311592392229
70,180,1,0.130947794418826,20.2907446865499,1.49885769021762
70,180,1.5,0.133804572118345,17.0811616137368,1.51712490679338
70,180,2,0.136504203465785,14.2716351112547,1.53889944253377
70,180,2.5,0.138802363507058,11.8222581145286,1.5673810537292
70,180,3,0.140882479451445,9.68579611352041,1.60036028237166
70,180,3.5,0.142871562359442,7.94655000280347,1.63777274628391
70,180,4,0.144873521791374,6.57700075179681,1.67534628360397
70,180,4.5,0.147014215859502,5.41000153867826,1.71135491965359
70,180,5,0.149344699970173,4.59032683739606,1.74520076281843
70,200,0,0.133658866655992,28.1298144334166,1.9320185362236
70,200,0.5,0.125144106472852,26.2400993755727,1.70373426864774
70,200,1,0.128333575630511,22.4546725252066,1.65687987317206
70,200,1.5,0.131049783975281,19.1274367777792,1.52449717626681
70,200,2,0.133602445650365,16.2118082448474,1.54933407196034
70,200,2.5,0.135733673349789,13.6667580249348,1.58181022661156
70,200,3,0.137629329026323,11.4437801596537,1.6190440074803
70,200,3.5,0.139414966787234,9.59087667719485,1.65939057089858
70,200,4,0.141192596604176,8.16429451943104,1.69914617646709
70,200,4.5,0.143086214387278,6.91440661109106,1.73532357581179
70,200,5,0.145143896001577,6.01894266836782,1.76796785463628
80,0,0,0.124984914501009,19.5921002189468,1.6203778369434
80,0,0.5,0.118079810796329,17.6423242370993,1.6008813006837
80,0,1,0.119398205479597,14.9777754051263,1.55372703703911
80,0,1.5,0.120352073890186,12.5979747847004,1.41054759974033
80,0,2,0.120597038118028,10.4892018795817,1.40567317395402
80,0,2.5,0.1203801778203,8.63196510225237,1.40126173638731
80,0,3,0.119806878399746,7.00227322363558,1.39412011161151
80,0,3.5,0.118943593393912,5.58040107543456,1.38262282344044
80,0,4,0.117971210281549,4.35074861386071,1.36781856769003
80,0,4.5,0.116707877970915,3.29189923861439,1.34494024657856
80,0,5,0.115169425395808,2.38480269453538,1.30894445065574
80,20,0,0.13203365895242,13.2449058827651,3.27358037364224
80,20,0.5,0.128277030358461,11.272796231637,3.27737175820722
80,20,1,0.130598259989569,8.68927511728796,3.28143501168772
80,20,1.5,0.132816468232794,6.37713661612187,3.28551753603225
80,20,2,0.134769494361159,4.32533717082375,3.28840277844288
80,20,2.5,0.136324754578055,2.51687139311318,3.29307607461901
80,20,3,0.137674745276646,0.927688587630682,3.29599875278967
80,20,3.5,0.138946040399726,0,3.30129300109419
80,20,4,0.140250232893993,0,3.30533827764157
80,20,4.5,0.141731565805982,0,3.3097241326501
80,20,5,0.14331864755293,0,3.31424466489044
80,40,0,0.134052371784914,12.5724686106752,3.07265436189934
80,40,0.5,0.131093760689394,10.5097110911186,3.07694158649389
80,40,1,0.134118629955661,7.87206469691442,3.08171480393655
80,40,1.5,0.137011084210084,5.5065398383664,3.08646585352623
80,40,2,0.139779578385398,3.40375194777383,3.09018699303316
80,40,2.5,0.142260015528744,1.54783879393678,3.09649749146439
80,40,3,0.14465627866085,0,3.10001459369574
80,40,3.5,0.147110452628892,0,3.10528432477961
80,40,4,0.14972024154547,0,3.11041029467451
80,40,4.5,0.152710717406475,0,3.11551744917979
80,40,5,0.156020317650338,0,3.12093673499709
80,60,0,0.133428341938138,13.7801085123865,2.58897917115274
80,60,0.5,0.129973685151033,11.6364813300706,2.58892084670366
80,60,1,0.133069138552131,8.90621742734323,2.59101183608101
80,60,1.5,0.136029144507964,6.45344176623559,2.59431052802253
80,60,2,0.138905177411497,4.26999944057374,2.59821133674682
80,60,2.5,0.141501476306059,2.34085406089155,2.60203669384623
80,60,3,0.144023282995953,0.639715491310899,2.60557027523482
80,60,3.5,0.146613389873931,0,2.60955553646392
80,60,4,0.149370509374461,0,2.61238885300447
80,60,4.5,0.152505263850022,0,2.61587432501553
80,60,5,0.155984594556948,0,2.61993026716401
80,80,0,0.132425026123577,15.6250513236933,2.16245289685341
80,80,0.5,0.127611368167293,13.4169853173383,2.143188695991
80,80,1,0.130571947337285,10.5818648460239,2.12380394380083
80,80,1.5,0.13340412608249,8.03132030063383,2.10949934270302
80,80,2,0.136157754619571,5.75816800330515,2.1037768060178
80,80,2.5,0.138609600069183,3.74803220552427,2.10039848101712
80,80,3,0.140965200807095,1.97279670914883,2.10138557660599
80,80,3.5,0.143359004365973,0.412093769906274,2.10333309913605
80,80,4,0.145891431101796,0,2.10497684245226
80,80,4.5,0.148763051937367,0.00210589229070468,2.10682973242023
80,80,5,0.151936940132934,0,2.10821029880018
80,100,0,0.131177794124532,17.6623550552411,1.71549907967711
80,100,0.5,0.124962785997208,15.405707471576,1.71427660359811
80,100,1,0.127736563752751,12.4616501976958,1.72235176304061
80,100,1.5,0.130393222982971,9.80995298959664,1.72943881846129
80,100,2,0.132967050047025,7.44419025898586,1.73243735062144
80,100,2.5,0.135211453133657,5.35053264826382,1.72948059484807
80,100,3,0.137330331144143,3.49944768786834,1.72104693957428
80,100,3.5,0.139454648677941,1.86966823774823,1.70483648425658
80,100,4,0.141680654142182,0.441100141058604,1.68159459301704
80,100,4.5,0.144202248588386,0.0067338391323668,1.65478809237745
80,100,5,0.146977025981516,0.00709768620406059,1.63337475802224
80,120,0,0.129904356876675,19.6978970894906,1.69098329090383
80,120,0.5,0.12243336605139,17.443127118318,1.68149131964347
80,120,1,0.125136283777646,14.3889459701412,1.67478544793815
80,120,1.5,0.127408782323933,11.6352312976256,1.66097680590464
80,120,2,0.129801465861144,9.17611794964788,1.63141846133475
80,120,2.5,0.131838967971587,6.99821301912809,1.39402719525306
80,120,3,0.133723901026378,5.0706026392745,1.37967082817289
80,120,3.5,0.135584463143853,3.37110041046471,1.35618787249099
80,120,4,0.137512960349482,1.93610593917173,1.2006084842247
80,120,4.5,0.139699192523781,0.785215792726102,1.2140278217892
80,120,5,0.142104745377732,0.00442901110246918,1.22901835634131
80,140,0,0.128658389654746,21.6694044729674,1.67496944144499
80,140,0.5,0.120738261056749,19.4747119327229,1.6639731709173
80,140,1,0.123381184585016,16.3104229673074,1.64894987782633
80,140,1.5,0.125536116675546,13.4548958700721,1.61616892385212
80,140,2,0.127373709658074,10.9026372418555,1.42613631989628
80,140,2.5,0.128853166075363,8.64058325941675,1.42423903023581
80,140,3,0.130313429053401,6.63601572634767,1.41928378989662
80,140,3.5,0.131933901274912,4.86731342276383,1.40897575459519
80,140,4,0.133595677933414,3.43565342385945,1.38979425382228
80,140,4.5,0.135489840529892,2.22770211968868,1.3423603019277
80,140,5,0.137553274751169,1.18552938872187,1.2138744296376
80,160,0,0.127454466374084,23.5518917647583,1.66603145899599
80,160,0.5,0.119109168075793,21.4831315966992,1.65532919526457
80,160,1,0.121694757825464,18.2093065058057,1.63390467810721
80,160,1.5,0.123805357705964,15.2526819453766,1.44191153318858
80,160,2,0.12559624682013,12.607954889095,1.4473872158154
80,160,2.5,0.127020563216381,10.2622838606824,1.45218216736731
80,160,3,0.128213948885335,8.18165718706492,1.45664932262163
80,160,3.5,0.129264075661955,6.36036415518497,1.45931288772179
80,160,4,0.130240760478093,4.90054988374844,1.45827410560662
80,160,4.5,0.131589257092048,3.63837604069783,1.45052480053489
80,160,5,0.133360441568556,2.54631440270054,1.42800049380087
80,180,0,0.126294473872507,25.4525333034568,1.66332756417597
80,180,0.5,0.117547062113478,23.4634519022849,1.65294295278876
80,180,1,0.120078176956751,20.0809197084032,1.62820021648706
80,180,1.5,0.122146965404597,17.0241534819556,1.45488309471706
80,180,2,0.123893780079196,14.287865547325,1.46453164012946
80,180,2.5,0.125266445703895,11.8593296349622,1.47493152360871
80,180,3,0.126400231429978,9.70329594963353,1.4896821499675
80,180,3.5,0.127382047586178,7.84782565139546,1.50506209983412
80,180,4,0.128280926194118,6.32880326901213,1.52071893002671
80,180,4.5,0.129257087102481,5.01294777509635,1.53708016278454
80,180,5,0.13023475722367,3.87205789667171,1.55367368589952
80,200,0,0.12517638164065,27.7978393151537,1.87515317482025
80,200,0.5,0.116048971563799,25.4145384348829,1.65487022530582
80,200,1,0.118528285730278,21.9242386684291,1.63061911878611
80,200,1.5,0.12055759402888,18.7683893396028,1.46342600547542
80,200,2,0.122262771041473,15.9415487223705,1.47568369911188
80,200,2.5,0.123586984101476,13.430997461729,1.49480035928967
80,200,3,0.12466511421786,11.2003034196871,1.51427133199179
80,200,3.5,0.125583361463775,9.29648178361282,1.54093597628532
80,200,4,0.126410055401547,7.71954698909296,1.56812724586007
80,200,4.5,0.127305372033355,6.35111053361817,1.59859843642825
80,200,5,0.128190031533344,5.16265052765843,1.62788087132099
90,0,0,0.117242080993951,20.9844623093898,1.59233111335711
90,0,0.5,0.109724031485747,19.6109887094462,1.57901728014545
90,0,1,0.110790001011898,16.8032964007391,1.55528630405707
90,0,1.5,0.111405085516443,14.5089475547669,1.38518193859118
90,0,2,0.111408160242312,12.4214876802039,1.3828133713082
90,0,2.5,0.110979477067649,10.5549433036816,1.37908359958403
90,0,3,0.110203055336803,8.88383515115729,1.37456222242291
90,0,3.5,0.109185423192421,7.38955475789274,1.36863538527844
90,0,4,0.107985703984913,6.06124179544492,1.35964791281172
90,0,4.5,0.10647868873333,4.88158634956191,1.34592271630921
90,0,5,0.104680335122437,3.83562019147445,1.3294191267595
90,20,0,0.122843766618953,15.4843668373268,3.07109203198024
90,20,0.5,0.116650619919827,14.2101816903099,3.07462843645423
90,20,1,0.11843549227424,11.3921849114183,3.07834711599477
90,20,1.5,0.120063540032401,9.07139315522905,3.08205300867895
90,20,2,0.121069294010573,7.02907751862909,3.08561744253472
90,20,2.5,0.121744640063714,5.20247200029251,3.09003292246086
90,20,3,0.122186781182511,3.56624001682702,3.09166606672255
90,20,3.5,0.122465614537103,2.10223140617556,3.09664001866735
90,20,4,0.122719596546786,0.798939258574594,3.10041322254512
90,20,4.5,0.122917185704097,0,3.10438417799951
90,20,5,0.123032668994227,0,3.11072801499668
90,40,0,0.124413425578815,14.5825605702537,3.00419603901885
90,40,0.5,0.118414039060767,13.326725927612,3.00836377937075
90,40,1,0.120511558937999,10.4710591366806,3.01242572886371
90,40,1.5,0.122463728700901,7.96404565882067,3.01645844730647
90,40,2,0.123852162686774,5.88156062984073,3.0228313174428
90,40,2.5,0.124945022076132,4.01792417067082,3.02444082760601
90,40,3,0.125845114590505,2.34696373579262,3.03150688691488
90,40,3.5,0.126629225426847,0.850073418301922,3.03678999508309
90,40,4,0.127399838469652,0,3.0406449363438
90,40,4.5,0.128231066864253,0,3.04509527794143
90,40,5,0.129055224363127,0,3.05183224397689
90,60,0,0.124349697409423,15.372790709591,2.60560076998114
90,60,0.5,0.118096891052307,14.1397776697097,2.60782160185789
90,60,1,0.12028607555598,11.2081751116433,2.61092495950371
90,60,1.5,0.122320419858465,8.60431151605343,2.61450836723887
90,60,2,0.123826347542796,6.34815206996138,2.61754689138743
90,60,2.5,0.125043284117707,4.42361114606489,2.62238263919212
90,60,3,0.126076257669015,2.69670279579806,2.62708239964413
90,60,3.5,0.127004326542538,1.14802436806549,2.63173395036071
90,60,4,0.127914613546021,0,2.63521741661371
90,60,4.5,0.128921839228144,0,2.63935132599009
90,60,5,0.129931934016198,0,2.64403797375324
90,80,0,0.123654699610912,16.7938618685432,2.16865595000008
90,80,0.5,0.116994350027984,15.6069876423605,2.16908138049989
90,80,1,0.119178827950872,12.5858438840484,2.17511121437419
90,80,1.5,0.121208803486526,9.89972728911312,2.17773737233017
90,80,2,0.122726325265332,7.53010728141956,2.18040078554291
90,80,2.5,0.123950227088717,5.45254843424303,2.18108943434876
90,80,3,0.124986896327496,3.66263544317218,2.18216422672315
90,80,3.5,0.125915364006408,2.05612768350263,2.18448018771375
90,80,4,0.126817017774126,0.619868031513127,2.1865577011494
90,80,4.5,0.127819518947169,0,2.1895432893944
90,80,5,0.128820757326948,0,2.19255789094314
90,100,0,0.122737205775078,18.4233353041104,1.68018905829953
90,100,0.5,0.115631482507545,17.3136460320652,1.678659651455
90,100,1,0.117776561844828,14.1980182617773,1.69330992286059
90,100,1.5,0.119771511293098,11.4254438815587,1.7129929518794
90,100,2,0.121261838935183,8.97618098005022,1.73606575052529
90,100,2.5,0.122450858342421,6.80926139076619,1.75744642015154
90,100,3,0.123445219149156,4.89923185343162,1.77294832512662
90,100,3.5,0.124323460414244,3.22309321834682,1.78387744597873
90,100,4,0.125164749326225,1.76192485227129,1.78831430864311
90,100,4.5,0.126099758906731,0.490651605842052,1.78967189823725
90,100,5,0.127022135178366,0.00039388305690391,1.78892590368805
90,120,0,0.121758240875206,20.3856006003215,1.65842154832599
90,120,0.5,0.114212028172085,19.0937444700173,1.65057990890035
90,120,1,0.116307353673162,15.8819913922205,1.65222710206503
90,120,1.5,0.118258605021722,13.0216090863043,1.65062226891359
90,120,2,0.119709934237895,10.4916911714846,1.64554510723588
90,120,2.5,0.120851716910239,8.25182294277116,1.63386835789259
90,120,3,0.121790681242226,6.27552532780591,1.61096276110829
90,120,3.5,0.122604715397616,4.53907201241461,1.56213182210683
90,120,4,0.123372392472691,3.02288314559085,1.3096520309774
90,120,4.5,0.124223239912461,1.70129494989553,1.1850113798849
90,120,5,0.125048949794789,0.552448276745743,1.19128825451833
90,140,0,0.120778012631762,22.4089196396528,1.64257482151497
90,140,0.5,0.112810395904287,20.8825462097552,1.63467163177301
